GLOBALEVENTID,extract,status,SQLDATE,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,EventCode,QuadClass,GoldsteinScale,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,SOURCEURL,domain,has_casualty_mention,has_repression_mention,date,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
954808197,,no_fetch,20201116,WESTERN SAHARA,,MAR,,190,4,-10.0,-7.78097982708934,25.0,-13.5,1,http://www.aps.dz/monde/112887-le-gouvernement-sahraoui-interpelle-la-communaute-internationale-sur-des-actes-de-represailles-diriges-a-l-encontre-des-sahraouis,www.aps.dz,False,False,2020-11-16,391501.0,MOR-2020-1-721-7,2020.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""ICH,2021-03-11,Time for International Re-engagement in Western Sahara""",ICH,2021-03-11,Time for International Re-engagement in Western Sahara,UN sources,5.0,Western Sahara,along the sand berm,,,26.013033,-12.096408,POINT (-12.096408 26.013033),167376.0,Morocco,600.0,Africa,2.0,3.0,2020-11-14,2020-11-20 00:00:00.000,2.0,0.0,0.0,0.0,2.0,2.0,2.0,600.0,
954797677,,no_fetch,20201116,,MOROCCAN,,MAR,193,4,-10.0,-3.69393139841689,25.0,-13.5,1,https://www.journaldemontreal.com/2020/11/16/sahara-occidental-echanges-de-tirs-entre-larmee-marocaine-et-le-polisario,www.journaldemontreal.com,False,False,2020-11-16,391501.0,MOR-2020-1-721-7,2020.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""ICH,2021-03-11,Time for International Re-engagement in Western Sahara""",ICH,2021-03-11,Time for International Re-engagement in Western Sahara,UN sources,5.0,Western Sahara,along the sand berm,,,26.013033,-12.096408,POINT (-12.096408 26.013033),167376.0,Morocco,600.0,Africa,2.0,3.0,2020-11-14,2020-11-20 00:00:00.000,2.0,0.0,0.0,0.0,2.0,2.0,2.0,600.0,
954847095,"- 
                  Morocco: Time to End the Global Silence On Western Sahara IPS, 16 November 2020 For my entire life, I have been forgotten. I am a Sahrawi refugee, born and raised in the Algerian desert, where my people have remained displaced for 45 years, awaiting the moment… Read more »
- 
                  Western Sahara: Sahrawi People's Liberation Army Carries Out Attacks On Moroccan Enemy Bases SPS, 14 November 2020 Attacks of the Sahrawi People's Liberation Army units continue against various hiding places of the Moroccan enemy along its positions in the occupied parts of the Sahrawi… Read more »
- 
                  Western Sahara: Guterres 'Remains Committed' to Maintaining 1991 Ceasefire in Western Sahara UN News, 13 November 2020 The UN chief has expressed ""grave concern"" at the possible consequences which could arise from an operation reportedly launched by the Moroccan Government on the southern border of… Read more »
- 
                  Western Sahara: Statement of the Chairperson of the African Union Commission, H.E. Mr. Moussa Faki Mahamat, On the Tensions in the Guerguerat Buffer Zone African Union, 14 November 2020 The Chairperson of the African Union Commission, Moussa Faki Mahamat, expresses his deep concern following the deterioration of the situation in the Western Sahara, especially in… Read more »
- 
                  Africa: AU Chair Calls for Calm Between Sarahawi and Morocco SAnews.gov.za, 12 November 2020 Chairperson of the African Union (AU), President Cyril Ramaphosa, has been made aware of the growing tension between the Western Sahara and Morocco, arising from a dispute on the… Read more »
- 
                  Western Sahara: ""Algeria's Position Towards Saharawi Issue Reflects Its Commitment to Respect International Law"" (Algerian Official) SPS, 22 October 2020 The secretary general of the Voice of the Algerian people party, Mr. Lamín Osmani, reaffirmed, yesterday Wednesday, during the first anniversary of the party's constitution,… Read more »
- 
                  Western Sahara: Establishment of Galician Parliamentary Peace and Solidarity Intergroup to Support the Saharawi People SPS, 10 November 2020 the Parliamentary Intergroup ""Peace and Solidarity"" has been established in the Parliament of Galicia to support the legitimate demands of the people Saharawi for their… Read more »
- 
                  North Africa: U.S. Sentator Inhofe Calls on UN to Enforce Western Sahara Ceasefire Agreement United States Senate, 10 November 2020 Today, U.S. Sen. Jim Inhofe (R-Okla.) spoke on the Senate floor about the struggle in Western Sahara. Read more »",success,20201116,MOROCCAN,LIBERATION ARMY,MAR,,190,4,-10.0,-1.64473684210526,25.0,-13.5,1,https://allafrica.com/view/group/main/main/id/00075755.html,allafrica.com,False,False,2020-11-16,391501.0,MOR-2020-1-721-7,2020.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""ICH,2021-03-11,Time for International Re-engagement in Western Sahara""",ICH,2021-03-11,Time for International Re-engagement in Western Sahara,UN sources,5.0,Western Sahara,along the sand berm,,,26.013033,-12.096408,POINT (-12.096408 26.013033),167376.0,Morocco,600.0,Africa,2.0,3.0,2020-11-14,2020-11-20 00:00:00.000,2.0,0.0,0.0,0.0,2.0,2.0,2.0,600.0,
968295474,,no_extract,20210206,NIGERIA,MOROCCO,NGA,MAR,196,4,-9.5,-0.57183702644746,25.0,-13.5,1,https://www.premiumtimesng.com/opinion/440937-a-people-united-conversations-on-western-sahara-by-owei-lakemfa.html,www.premiumtimesng.com,False,False,2021-02-06,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
968486919,,no_fetch,20210208,WESTERN SAHARA,GOVERNMENT,MAR,,186,4,-10.0,-5.49450549450549,27.135,-13.1625,4,https://fr.allafrica.com/stories/202102080045.html,fr.allafrica.com,False,False,2021-02-08,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
968622189,,no_fetch,20210208,WESTERN SAHARA,,MAR,,1822,4,-9.0,-6.5123010130246,25.0,-13.5,1,https://www.aps.dz/monde/117254-des-experts-de-l-onu-appellent-a-la-liberation-immediate-d-un-journaliste-sahraoui-arrete-par-le-maroc,www.aps.dz,False,False,2021-02-08,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
968622193,,no_fetch,20210208,JOURNALIST,,,,175,4,-9.0,-6.5123010130246,25.0,-13.5,1,https://www.aps.dz/monde/117254-des-experts-de-l-onu-appellent-a-la-liberation-immediate-d-un-journaliste-sahraoui-arrete-par-le-maroc,www.aps.dz,False,False,2021-02-08,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
969023837,,no_extract,20210210,WESTERN SAHARA,,MAR,,190,4,-10.0,-2.1079258010118,26.6792,-11.6781,4,https://www.lnr-dz.com/2021/02/10/lonu-doit-defendre-le-droit-a-lautodetermination-lun-de-ses-principes-fondamentaux/,www.lnr-dz.com,False,False,2021-02-10,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
970775866,,no_fetch,20210221,PRISON,,,,1822,4,-9.0,-7.20338983050847,25.0,-13.5,1,https://www.aps.dz/monde/117938-pan-african-club-condamne-les-intimidations-exercees-par-le-maroc-contre-les-defenseurs-des-droits-de-l-homme-sahraouis,www.aps.dz,False,False,2021-02-21,385685.0,MOR-2021-1-721-4.1,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""BBC Monitoring Middle East,2021-02-25,Pro-Polisario media report high Moroccan army casualties""",BBC Monitoring Middle East,2021-02-25,Pro-Polisario media report high Moroccan army casualties,A pro-Polisario Front media outlet,3.0,Assa-Zag province,Touizgui,Guelmim-Oued Noun region,Assa-Zag province,28.16667,-9.41667,POINT (-9.41667 28.16667),170262.0,Morocco,600.0,Africa,2.0,2.0,2021-02-21,2021-02-23 00:00:00.000,0.0,0.0,0.0,0.0,0.0,5.0,0.0,600.0,
983160961,"This post will mean little to most readers….but it does to me and since this is my blog I will write on…..
I have written about the plight of the people of Western Sahara….https://lobotero.com/2018/04/30/western-sahara-update/
My interests in Western Sahara is personal…..I was there in 1980s and fell in love with the desert and its people…..and ever since I have been watching the international tap-dance being done by the West to prevent the people from having their country back from Morocco.
According to a report from Axios, the Biden administration told Morroco that it would not reverse the Trump administration’s move to recognize Morrocan sovereignty over Western Sahara, which was Rabat’s reward for normalizing relations with Israel.
Sources told Axios that Secretary of State Antony Blinken conveyed the message to Moroccan Foreign Minister Nasser Bourita in a phone call on Friday. A State Department readout of the call did not mention Western Sahara but did say Blinken discussed Morroco’s relationship with Israel.
“The Secretary welcomed Morocco’s steps to improve relations with Israel and noted the Morocco-Israel relationship will bring long-term benefits for both countries,” the readout said.
The Trump administration recognized Moroccan sovereignty over Western Sahara in December 2020, making the US the first country to do so.
Morocco annexed Western Sahara after the Spanish withdrew from the region in 1975. Rabat then fought a war with the Polisario Front, a group that represents the indigenous Sahrawi people, to control the territory until a ceasefire was reached in 1991. Now there are fears that a new war is brewing. Last month, the Polisario Front said its police chief was killed in what could have been a Morrocan drone strike.
In 1976, the Polisario Front formed the Sahrawi Arab Democratic Republic (SADR), a de facto state in Western Sahara. The SADR is a member of the African Union and maintains diplomatic relations with about 40 UN member states. Currently, the SADR controls about 20 percent of Western Sahara, and Morocco controls the rest.
President Biden is following through on other Trump-era favors for Arab countries that took steps to normalize with Israel. Biden is going ahead with a massive $23 billion weapons package to the UAE that includes F-35 fighter jets, reaper drones, and missiles.
(antiwar.com)
Many of us writers are calling for a re-engagement internationally on the Western Sahara question and the plight of the people.
The long-dormant conflict between Morocco and the Polisario Front over the disputed Western Sahara territory is showing troubling signs of life. A Polisario blockade of a key artery in the UN-monitored buffer zone triggered a Moroccan military response, after which the Front called off a ceasefire and resumed attacks.
The last guy as president made a crappy deal on Western Sahara and Biden will leave the deal in place.
In the last move the Polisario of Western Sahara is demanded a seat in the UN….
The Polisario Western Sahara separatist group on Monday demanded a United Nations seat for the disputed territory and accused France and Spain of impeding a referendum on self-determination.
The status of Western Sahara, which the United Nations classifies as a “non-self-governing territory”, has for decades pitted Morocco against the separatist Polisario Front.
“The Sahrawi state claims its seat at the UN,” said Polisario foreign minister Ould Salek, on behalf the republic declared by the Polisario in 1976.
The republic, as a founding member of the African Union, “demands its rightful place” among world nations, he told a news conference in Algiers, allies of the Polisario.
It takes a special kind of hypocrite and spineless cowards to deny a people the right to self-determination.
The US is a prime kind of cowardice for it preaches democracy and never stands by the demands it makes….the right to self-determination is just a slogan that falls from American mouths.
New leadership is needed…and NOW!
I Read, I Write, You Know
“lego ergo scribo”
I remember that bitter war, and the mess the Spanish left behind when they pulled out of their former colony.
Best wishes, Pete.
You and I may be the only people that remember….chuq
Great post. I’ve long been a fan of little known, and geographic outliers.
Thanx…I was there as a researcher for a Spanish newspaper….chuq
Reblogged this on Ned Hamson's Second Line View of the News.
THanx my friend….chuq",success,20210404,MORROCAN,POLICE CHIEF,MAR,,190,4,-10.0,-2.62392900856793,25.0,-13.5,1,https://lobotero.com/2021/05/04/western-sahara-2021/,lobotero.com,True,False,2021-04-04,396479.0,MOR-2021-1-721-5,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""Agence France Presse,2021-04-07,Polisario says police chief killed in Western Sahara"";""Jeune Afrique,2021-04-09,[Exclusive] Morocco-Sahara: how (and why) the FAR neutralized the head of the Polisario gendarmerie"";""Agence France Presse,2021-04-11,Has Morocco carried out its first drone strike in Western Sahara?"";""Report of the Secretary General S/2021/843,2021-10-01,Situation concerning Western Sahara Report of the Secretary-General""",Agence France Presse;Jeune Afrique;Agence France Presse;Report of the Secretary General S/2021/843,2021-04-07;2021-04-09;2021-04-11;2021-10-01,Polisario says police chief killed in Western Sahara;[Exclusive] Morocco-Sahara: how (and why) the FAR neutralized the head of the Polisario gendarmerie;Has Morocco carried out its first drone strike in Western Sahara?;Situation concerning Western Sahara Report of the Secretary-General,POLISARIO's defence ministry; MINURSO (cannot confirm),2.0,Tifariti village,"Rouss Irni, in Tifariti, located in the north in Polisario-controlled territory",Laâyoune-Sakia al Hamra region,Es-Semara province,26.158757,-10.558116,POINT (-10.558116 26.158757),167379.0,Morocco,600.0,Africa,1.0,1.0,2021-04-06,2021-04-06 00:00:00.000,0.0,3.0,0.0,0.0,3.0,3.0,3.0,600.0,
